108960,51,תל אביב ,5000,תל אביב - יפו ,101 ,רדינג ,official ,101
112771,51,תל אביב ,5000,תל אביב - יפו ,2171 ,רח 3941 ,official ,2171
112772,51,תל אביב ,5000,תל אביב - יפו ,2172 ,רח 3386 ,official ,2172
112773,51,תל אביב ,5000,תל אביב - יפו ,11906,רח 386 ,synonym of 2172 ,2172
112774,51,תל אביב ,5000,תל אביב - יפו ,2173 ,תל גבורים ,official ,2173
112775,51,תל אביב ,5000,תל אביב - יפו ,11907,יפו רח 384 ,synonym of 2173 ,2173
112776,51,תל אביב ,5000,תל אביב - יפו ,11908,אבו כביר רסקו ,synonym of 2173 ,2173
112777,51,תל אביב ,5000,תל אביב - יפו ,11909,תל גבור 983 ,synonym of 2173 ,2173
112778,51,תל אביב ,5000,תל אביב - יפו ,11910,תל גב בפרדס ,synonym of 2173 ,2173
112779,51,תל אביב ,5000,תל אביב - יפו ,11911,ש רסקו מערב ,synonym of 2173 ,2173
112780,51,תל אביב ,5000,תל אביב - יפו ,11912,רסקו תל גבו ,synonym of 2173 ,2173
112781,51,תל אביב ,5000,תל אביב - יפו ,11913,רח 384 רסקו ,synonym of 2173 ,2173
112782,51,תל אביב ,5000,תל אביב - יפו ,11914,רח 384 אבו ,synonym of 2173 ,2173
112783,51,תל אביב ,5000,תל אביב - יפו ,11915,רח 384 א כב ,synonym of 2173 ,2173
112784,51,תל אביב ,5000,תל אביב - יפו ,11916,תל גיבורים ,synonym of 2173 ,2173
112785,51,תל אביב ,5000,תל אביב - יפו ,11917,רח 384 ,synonym of 2173 ,2173
112786,51,תל אביב ,5000,תל אביב - יפו ,11918,רח 3384 ,synonym of 2173 ,2173
112787,51,תל אביב ,5000,תל אביב - יפו ,2175 ,בית עולים שמעון ,official ,2175
112788,51,תל אביב ,5000,תל אביב - יפו ,11919,ב עולים שמעון ,synonym of 2175 ,2175
112789,51,תל אביב ,5000,תל אביב - יפו ,11920,בית עולים ש ,synonym of 2175 ,2175
112790,51,תל אביב ,5000,תל אביב - יפו ,2176 ,רח 3389 ,official ,2176
112791,51,תל אביב ,5000,תל אביב - יפו ,11921,רח 389 ,synonym of 2176 ,2176
112792,51,תל אביב ,5000,תל אביב - יפו ,2177 ,רח 3387 ,official ,2177
112793,51,תל אביב ,5000,תל אביב - יפו ,11922,רח 387 ,synonym of 2177 ,2177
112794,51,תל אביב ,5000,תל אביב - יפו ,2178 ,גוש 6993 ,official ,2178
112795,51,תל אביב ,5000,תל אביב - יפו ,2181 ,רח 251א ,official ,2181
112796,51,תל אביב ,5000,תל אביב - יפו ,11923,יפו רח 251א ,synonym of 2181 ,2181
112797,51,תל אביב ,5000,תל אביב - יפו ,2182 ,רח 3392 ,official ,2182
112798,51,תל אביב ,5000,תל אביב - יפו ,11924,יפו רח 392 ,synonym of 2182 ,2182
112799,51,תל אביב ,5000,תל אביב - יפו ,11925,רח 392 ,synonym of 2182 ,2182
112800,51,תל אביב ,5000,תל אביב - יפו ,2183 ,רח 3393 ,official ,2183
112801,51,תל אביב ,5000,תל אביב - יפו ,11926,רח 393 ,synonym of 2183 ,2183
112802,51,תל אביב ,5000,תל אביב - יפו ,2184 ,נחל שורק ,official ,2184
112803,51,תל אביב ,5000,תל אביב - יפו ,2187 ,הכוזרי ,official ,2187
112804,51,תל אביב ,5000,תל אביב - יפו ,2189 ,הגבורים ,official ,2189
112805,51,תל אביב ,5000,תל אביב - יפו ,2190 ,ארבר מנחם ,official ,2190
112806,51,תל אביב ,5000,תל אביב - יפו ,11927,ארבר ,synonym of 2190 ,2190
112807,51,תל אביב ,5000,תל אביב - יפו ,11928,מנחם ארבר ,synonym of 2190 ,2190
112808,51,תל אביב ,5000,תל אביב - יפו ,2193 ,נוזהה ,official ,2193
112809,51,תל אביב ,5000,תל אביב - יפו ,11929,רח ב נסחה 9 ,synonym of 2193 ,2193
112810,51,תל אביב ,5000,תל אביב - יפו ,11930,נוזהה א ,synonym of 2193 ,2193
112811,51,תל אביב ,5000,תל אביב - יפו ,2194 ,דימיטר פשב ,official ,2194
112812,51,תל אביב ,5000,תל אביב - יפו ,11931,רח 3431 ,synonym of 2194 ,2194
112813,51,תל אביב ,5000,תל אביב - יפו ,11932,פשב דימיטר ,synonym of 2194 ,2194
112814,51,תל אביב ,5000,תל אביב - יפו ,11933,דימיטרי ,synonym of 2194 ,2194
112815,51,תל אביב ,5000,תל אביב - יפו ,11934,פשב ,synonym of 2194 ,2194
112816,51,תל אביב ,5000,תל אביב - יפו ,2195 ,רח 3812 ,official ,2195
112817,51,תל אביב ,5000,תל אביב - יפו ,2198 ,פעמונית ,official ,2198
112818,51,תל אביב ,5000,תל אביב - יפו ,11935,הפעמונית ,synonym of 2198 ,2198
112819,51,תל אביב ,5000,תל אביב - יפו ,2199 ,קהילת קנדה ,official ,2199
112820,51,תל אביב ,5000,תל אביב - יפו ,11936,קהלת קנדה ,synonym of 2199 ,2199
112821,51,תל אביב ,5000,תל אביב - יפו ,11937,שן ארי ,synonym of 2199 ,2199
112822,51,תל אביב ,5000,תל אביב - יפו ,11938,שן הארי ,synonym of 2199 ,2199
112823,51,תל אביב ,5000,תל אביב - יפו ,2201 ,החלוצים ,official ,2201
112824,51,תל אביב ,5000,תל אביב - יפו ,2202 ,זבולון ,official ,2202
112825,51,תל אביב ,5000,תל אביב - יפו ,2203 ,השוק ,official ,2203
112826,51,תל אביב ,5000,תל אביב - יפו ,11939,שוק ,synonym of 2203 ,2203
112827,51,תל אביב ,5000,תל אביב - יפו ,2204 ,השוק סמ ,official ,2204
112828,51,תל אביב ,5000,תל אביב - יפו ,11940,סמ השוק ,synonym of 2204 ,2204
112829,51,תל אביב ,5000,תל אביב - יפו ,11941,השוק סמטה ,synonym of 2204 ,2204
112830,51,תל אביב ,5000,תל אביב - יפו ,2205 ,מרחביה ,official ,2205
112831,51,תל אביב ,5000,תל אביב - יפו ,11942,למרחב ,synonym of 2205 ,2205
112832,51,תל אביב ,5000,תל אביב - יפו ,2206 ,המשביר ,official ,2206
112833,51,תל אביב ,5000,תל אביב - יפו ,2207 ,מרכלת ,official ,2207
112834,51,תל אביב ,5000,תל אביב - יפו ,11943,מרכולת ,synonym of 2207 ,2207
112835,51,תל אביב ,5000,תל אביב - יפו ,2208 ,רענן ,official ,2208
112836,51,תל אביב ,5000,תל אביב - יפו ,2209 ,מזרחי ,official ,2209
112837,51,תל אביב ,5000,תל אביב - יפו ,11944,מזרח ב ,synonym of 2209 ,2209
112838,51,תל אביב ,5000,תל אביב - יפו ,11945,מזרח א ,synonym of 2209 ,2209
112839,51,תל אביב ,5000,תל אביב - יפו ,11946,מזרחי א ,synonym of 2209 ,2209
112840,51,תל אביב ,5000,תל אביב - יפו ,11947,מזרחי ב ,synonym of 2209 ,2209
112841,51,תל אביב ,5000,תל אביב - יפו ,2210 ,אפרים קישון ,official ,2210
112842,51,תל אביב ,5000,תל אביב - יפו ,11948,הקישון ,synonym of 2210 ,2210
112843,51,תל אביב ,5000,תל אביב - יפו ,11949,קישון אפרים ,synonym of 2210 ,2210
112844,51,תל אביב ,5000,תל אביב - יפו ,2211 ,כפר גלעדי ,official ,2211
112845,51,תל אביב ,5000,תל אביב - יפו ,11950,כפר גלעד ,synonym of 2211 ,2211
112846,51,תל אביב ,5000,תל אביב - יפו ,2212 ,גבולות ,official ,2212
112847,51,תל אביב ,5000,תל אביב - יפו ,11951,הגבולות ,synonym of 2212 ,2212
112848,51,תל אביב ,5000,תל אביב - יפו ,2213 ,אברבנאל ,official ,2213
112849,51,תל אביב ,5000,תל אביב - יפו ,2214 ,הראש ,official ,2214
112850,51,תל אביב ,5000,תל אביב - יפו ,11952,רח 372 ,synonym of 2214 ,2214
112851,51,תל אביב ,5000,תל אביב - יפו ,11953,הראש ,synonym of 2214 ,2214
112852,51,תל אביב ,5000,תל אביב - יפו ,2215 ,הרצל ,official ,2215
112853,51,תל אביב ,5000,תל אביב - יפו ,11954,רח 2 ,synonym of 2215 ,2215
112854,51,תל אביב ,5000,תל אביב - יפו ,2216 ,העליה ,official ,2216
112855,51,תל אביב ,5000,תל אביב - יפו ,11955,עליה ,synonym of 2216 ,2216
112856,51,תל אביב ,5000,תל אביב - יפו ,2217 ,סמ העליה ,official ,2217
112857,51,תל אביב ,5000,תל אביב - יפו ,11956,העליה סמ ,synonym of 2217 ,2217
112858,51,תל אביב ,5000,תל אביב - יפו ,11957,העליה סמטה ,synonym of 2217 ,2217
112859,51,תל אביב ,5000,תל אביב - יפו ,2218 ,פלורנטין ,official ,2218
112860,51,תל אביב ,5000,תל אביב - יפו ,11958,פלורנטין צר ,synonym of 2218 ,2218
112861,51,תל אביב ,5000,תל אביב - יפו ,2219 ,גנני ,official ,2219
112862,51,תל אביב ,5000,תל אביב - יפו ,11959,רח 363 ,synonym of 2219 ,2219
112863,51,תל אביב ,5000,תל אביב - יפו ,11960,רח 3363 ,synonym of 2219 ,2219
112864,51,תל אביב ,5000,תל אביב - יפו ,2220 ,אוריאל אקוסטה ,official ,2220
112865,51,תל אביב ,5000,תל אביב - יפו ,11961,אוריאל אקוסט ,synonym of 2220 ,2220
112866,51,תל אביב ,5000,תל אביב - יפו ,11962,אריאל אקוסטה ,synonym of 2220 ,2220
112867,51,תל אביב ,5000,תל אביב - יפו ,11963,אוריאל ,synonym of 2220 ,2220
112868,51,תל אביב ,5000,תל אביב - יפו ,11964,אקוסטה אוריאל ,synonym of 2220 ,2220
112869,51,תל אביב ,5000,תל אביב - יפו ,2221 ,מסילת וולפסון ,official ,2221
112870,51,תל אביב ,5000,תל אביב - יפו ,11965,מסילת ולפסון ,synonym of 2221 ,2221
112871,51,תל אביב ,5000,תל אביב - יפו ,11966,מסלת וולפסון ,synonym of 2221 ,2221
112872,51,תל אביב ,5000,תל אביב - יפו ,11967,מסילת ולפסן ,synonym of 2221 ,2221
112873,51,תל אביב ,5000,תל אביב - יפו ,2222 ,שד' ושינגטון ,official ,2222
112874,51,תל אביב ,5000,תל אביב - יפו ,11968,וושינגטון שד ,synonym of 2222 ,2222
112875,51,תל אביב ,5000,תל אביב - יפו ,11969,וושינגטון שדרות ,synonym of 2222 ,2222
112876,51,תל אביב ,5000,תל אביב - יפו ,11970,ושינגטון ,synonym of 2222 ,2222
112877,51,תל אביב ,5000,תל אביב - יפו ,11971,ושינגטון דרך ,synonym of 2222 ,2222
112878,51,תל אביב ,5000,תל אביב - יפו ,11972,ושינגטון שד ,synonym of 2222 ,2222
112879,51,תל אביב ,5000,תל אביב - יפו ,11973,שד וישנגטון ,synonym of 2222 ,2222
112880,51,תל אביב ,5000,תל אביב - יפו ,11974,שדרות ושינגטון ,synonym of 2222 ,2222
112881,51,תל אביב ,5000,תל אביב - יפו ,11975,וושינגטון ,synonym of 2222 ,2222
112882,51,תל אביב ,5000,תל אביב - יפו ,11976,שדרות וושינגטון ,synonym of 2222 ,2222
112883,51,תל אביב ,5000,תל אביב - יפו ,11977,ושינגטון שדרות ,synonym of 2222 ,2222
112884,51,תל אביב ,5000,תל אביב - יפו ,11978,שד וושינגטון ,synonym of 2222 ,2222
112885,51,תל אביב ,5000,תל אביב - יפו ,11979,שד ושינגטון ,synonym of 2222 ,2222
112886,51,תל אביב ,5000,תל אביב - יפו ,2223 ,ויטל חיים ,official ,2223
112887,51,תל אביב ,5000,תל אביב - יפו ,11980,חיים ויטל ,synonym of 2223 ,2223
112888,51,תל אביב ,5000,תל אביב - יפו ,11981,ויטל ,synonym of 2223 ,2223
112889,51,תל אביב ,5000,תל אביב - יפו ,2224 ,קורדובירו ,official ,2224
112890,51,תל אביב ,5000,תל אביב - יפו ,11982,קורדבירו ,synonym of 2224 ,2224
112891,51,תל אביב ,5000,תל אביב - יפו ,11983,קורצובירו ,synonym of 2224 ,2224
112892,51,תל אביב ,5000,תל אביב - יפו ,11984,קורדוברו ,synonym of 2224 ,2224
112893,51,תל אביב ,5000,תל אביב - יפו ,11985,קורדיבירו ,synonym of 2224 ,2224
112894,51,תל אביב ,5000,תל אביב - יפו ,2225 ,בנבנישתי ,official ,2225
112895,51,תל אביב ,5000,תל אביב - יפו ,11986,בנבנישטי ,synonym of 2225 ,2225
112896,51,תל אביב ,5000,תל אביב - יפו ,11987,בנבנשתי ,synonym of 2225 ,2225
112897,51,תל אביב ,5000,תל אביב - יפו ,11988,מאור ציון ,synonym of 2225 ,2225
112898,51,תל אביב ,5000,תל אביב - יפו ,11989,מאיר ציון ,synonym of 2225 ,2225
112899,51,תל אביב ,5000,תל אביב - יפו ,2226 ,בן עטר ,official ,2226
112900,51,תל אביב ,5000,תל אביב - יפו ,2227 ,צ'לנוב ,official ,2227
112901,51,תל אביב ,5000,תל אביב - יפו ,11990,צלנוב ,synonym of 2227 ,2227
112902,51,תל אביב ,5000,תל אביב - יפו ,2228 ,פרץ י ל ,official ,2228
112903,51,תל אביב ,5000,תל אביב - יפו ,11991,פרץ ישיבה ,synonym of 2228 ,2228
112904,51,תל אביב ,5000,תל אביב - יפו ,11992,פרץ יל ,synonym of 2228 ,2228
112905,51,תל אביב ,5000,תל אביב - יפו ,11993,יל פרץ ,synonym of 2228 ,2228
112906,51,תל אביב ,5000,תל אביב - יפו ,11994,יל פרץ ,synonym of 2228 ,2228
112907,51,תל אביב ,5000,תל אביב - יפו ,11995,י ל פרץ ,synonym of 2228 ,2228
112908,51,תל אביב ,5000,תל אביב - יפו ,11996,פרץ ,synonym of 2228 ,2228
112909,51,תל אביב ,5000,תל אביב - יפו ,2230 ,חזנוביץ ,official ,2230
112910,51,תל אביב ,5000,תל אביב - יפו ,2231 ,מסילת העולים ,official ,2231
112911,51,תל אביב ,5000,תל אביב - יפו ,2232 ,מולדת ,official ,2232
112912,51,תל אביב ,5000,תל אביב - יפו ,2233 ,הרב פרנקל ,official ,2233
112913,51,תל אביב ,5000,תל אביב - יפו ,11997,ידידיה פרנקל ,synonym of 2233 ,2233
112914,51,תל אביב ,5000,תל אביב - יפו ,11998,פרנקל ידידיה ,synonym of 2233 ,2233
112915,51,תל אביב ,5000,תל אביב - יפו ,11999,עמק יזראל ,synonym of 2233 ,2233
112916,51,תל אביב ,5000,תל אביב - יפו ,12000,עמק יזראעל ,synonym of 2233 ,2233
112917,51,תל אביב ,5000,תל אביב - יפו ,12001,עמק יזרעאל ,synonym of 2233 ,2233
112918,51,תל אביב ,5000,תל אביב - יפו ,12002,הרב ידידיה פרנקל ,synonym of 2233 ,2233
112919,51,תל אביב ,5000,תל אביב - יפו ,12003,יזרעאל ,synonym of 2233 ,2233
112920,51,תל אביב ,5000,תל אביב - יפו ,2234 ,אלוף בצלות ,official ,2234
112921,51,תל אביב ,5000,תל אביב - יפו ,2235 ,בני ברק ,official ,2235
112922,51,תל אביב ,5000,תל אביב - יפו ,2236 ,הגרא ,official ,2236
112923,51,תל אביב ,5000,תל אביב - יפו ,12004,הגרא ,synonym of 2236 ,2236
112924,51,תל אביב ,5000,תל אביב - יפו ,2237 ,ארלנג'ר ,official ,2237
112925,51,תל אביב ,5000,תל אביב - יפו ,12005,ארלנגר ,synonym of 2237 ,2237
112926,51,תל אביב ,5000,תל אביב - יפו ,12006,ארלינגר ,synonym of 2237 ,2237
112927,51,תל אביב ,5000,תל אביב - יפו ,2238 ,פין ,official ,2238
112928,51,תל אביב ,5000,תל אביב - יפו ,12007,פיין ,synonym of 2238 ,2238
112929,51,תל אביב ,5000,תל אביב - יפו ,2239 ,סלומון ,official ,2239
112930,51,תל אביב ,5000,תל אביב - יפו ,12008,סולומון ,synonym of 2239 ,2239
112931,51,תל אביב ,5000,תל אביב - יפו ,2240 ,הנגב ,official ,2240
112932,51,תל אביב ,5000,תל אביב - יפו ,12009,נגב ,synonym of 2240 ,2240
112933,51,תל אביב ,5000,תל אביב - יפו ,2241 ,השרון ,official ,2241
112934,51,תל אביב ,5000,תל אביב - יפו ,2242 ,הגליל ,official ,2242
112935,51,תל אביב ,5000,תל אביב - יפו ,2243 ,השומרון ,official ,2243
112936,51,תל אביב ,5000,תל אביב - יפו ,2244 ,ראש פינה ,official ,2244
112937,51,תל אביב ,5000,תל אביב - יפו ,12010,ראש פנה ,synonym of 2244 ,2244
112938,51,תל אביב ,5000,תל אביב - יפו ,2245 ,החרש ,official ,2245
112939,51,תל אביב ,5000,תל אביב - יפו ,2246 ,מירון ,official ,2246
112940,51,תל אביב ,5000,תל אביב - יפו ,2247 ,עין הקורא ,official ,2247
112941,51,תל אביב ,5000,תל אביב - יפו ,2248 ,איילת השחר ,official ,2248
112942,51,תל אביב ,5000,תל אביב - יפו ,12011,אילת השחר ,synonym of 2248 ,2248
112943,51,תל אביב ,5000,תל אביב - יפו ,2249 ,איגר עקיבא ,official ,2249
112944,51,תל אביב ,5000,תל אביב - יפו ,12012,עקיבא איגר ,synonym of 2249 ,2249
112945,51,תל אביב ,5000,תל אביב - יפו ,12013,איגר ,synonym of 2249 ,2249
112946,51,תל אביב ,5000,תל אביב - יפו ,2250 ,יסוד המעלה ,official ,2250
112947,51,תל אביב ,5000,תל אביב - יפו ,12014,יסוד המעלות ,synonym of 2250 ,2250
112948,51,תל אביב ,5000,תל אביב - יפו ,2251 ,ראשון לציון ,official ,2251
112949,51,תל אביב ,5000,תל אביב - יפו ,2253 ,הגדוד העברי ,official ,2253
112950,51,תל אביב ,5000,תל אביב - יפו ,12015,הגדוד העיברי ,synonym of 2253 ,2253
112951,51,תל אביב ,5000,תל אביב - יפו ,12016,גדוד העברי ,synonym of 2253 ,2253
112952,51,תל אביב ,5000,תל אביב - יפו ,2254 ,נוה שאנן ,official ,2254
112953,51,תל אביב ,5000,תל אביב - יפו ,2255 ,וולפסון ,official ,2255
112954,51,תל אביב ,5000,תל אביב - יפו ,2256 ,רח 3813 ,official ,2256
112955,51,תל אביב ,5000,תל אביב - יפו ,2257 ,שטרן אברהם )יאיר( ,official ,2257
